timestamp;KAHL1 [A];KAHL2 [A]
2026-02-18 12:42:14;173;133
2026-02-18 12:42:33;171;120
2026-02-18 12:42:43;167;130
2026-02-18 12:42:54;152;119
2026-02-18 12:43:03;162;119
2026-02-18 12:43:14;173;125
2026-02-18 12:44:04;153;134
2026-02-18 12:44:23;173;137
2026-02-18 12:44:33;149;127
2026-02-18 12:44:44;164;140
2026-02-18 12:45:13;167;152
2026-02-18 12:45:24;172;132
2026-02-18 12:45:34;163;109
2026-02-18 12:45:53;174;133
2026-02-18 12:46:03;186;122
2026-02-18 12:46:23;168;124
2026-02-18 12:46:33;182;133
2026-02-18 12:46:44;158;123
2026-02-18 12:46:53;177;122
2026-02-18 12:47:03;172;148
2026-02-18 12:47:23;174;121
2026-02-18 12:47:34;165;132
2026-02-18 12:47:43;178;137
2026-02-18 12:47:54;166;138
2026-02-18 12:48:14;178;131
2026-02-18 12:48:44;167;131
2026-02-18 12:49:54;162;121
2026-02-18 12:50:04;172;153
2026-02-18 12:50:14;162;139
2026-02-18 12:50:23;175;121
2026-02-18 12:50:34;163;130
2026-02-18 12:51:03;162;117
2026-02-18 12:51:23;159;135
2026-02-18 12:51:34;175;126
2026-02-18 12:51:54;167;136
2026-02-18 12:52:04;160;120
2026-02-18 12:52:34;173;140
2026-02-18 12:52:43;172;121
2026-02-18 12:52:54;168;135
2026-02-18 12:53:34;165;155
2026-02-18 12:53:44;172;137
2026-02-18 12:54:04;184;131
2026-02-18 12:54:14;162;125
2026-02-18 12:54:24;172;124
2026-02-18 12:54:34;157;131
2026-02-18 12:54:44;175;126
2026-02-18 12:55:04;158;138
2026-02-18 12:55:24;167;123
2026-02-18 12:55:34;167;141
2026-02-18 12:55:44;167;119
2026-02-18 12:55:54;167;136
2026-02-18 12:56:04;168;149
2026-02-18 12:56:34;171;127
2026-02-18 12:57:34;160;135
2026-02-18 12:57:44;172;152
2026-02-18 12:57:54;172;124
2026-02-18 12:58:14;165;151
2026-02-18 12:58:24;167;124
2026-02-18 12:58:34;177;125
2026-02-18 12:58:44;177;137
2026-02-18 12:59:04;176;147
2026-02-18 12:59:14;189;133
2026-02-18 12:59:24;187;121
2026-02-18 12:59:34;175;127
2026-02-18 13:00:04;197;138
2026-02-18 13:00:14;186;144
2026-02-18 13:00:24;180;128
2026-02-18 13:00:34;185;140
2026-02-18 13:00:54;184;124
2026-02-18 13:01:04;175;134
2026-02-18 13:01:24;187;143
2026-02-18 13:01:44;172;123
2026-02-18 13:01:54;189;147
2026-02-18 13:02:04;172;129
2026-02-18 13:02:24;182;139
2026-02-18 13:02:44;172;149
2026-02-18 13:03:04;179;134
2026-02-18 13:03:14;177;146
2026-02-18 13:03:44;182;130
2026-02-18 13:03:54;177;149
2026-02-18 13:04:04;177;123
2026-02-18 13:04:24;170;159
2026-02-18 13:04:34;180;140
2026-02-18 13:05:04;172;113
2026-02-18 13:05:14;187;137
2026-02-18 13:05:24;167;132
2026-02-18 13:05:34;177;125
2026-02-18 13:06:04;172;154
2026-02-18 13:06:14;184;125
2026-02-18 13:06:24;180;142
2026-02-18 13:06:44;179;129
2026-02-18 13:07:04;177;141
2026-02-18 13:07:44;182;157
2026-02-18 13:07:54;185;132
2026-02-18 13:08:04;181;150
2026-02-18 13:08:34;193;134
2026-02-18 13:08:44;181;157
2026-02-18 13:08:54;177;117
2026-02-18 13:09:04;180;143
2026-02-18 13:09:34;167;147
2026-02-18 13:09:44;182;150
2026-02-18 13:10:04;167;149
2026-02-18 13:10:14;181;145
2026-02-18 13:10:24;182;167
2026-02-18 13:10:34;177;146
2026-02-18 13:10:44;187;129
2026-02-18 13:11:04;182;141
2026-02-18 13:11:14;173;162
2026-02-18 13:11:24;182;139
2026-02-18 13:11:44;192;139
2026-02-18 13:11:54;182;157
2026-02-18 13:12:24;182;112
2026-02-18 13:12:34;177;143
2026-02-18 13:12:44;177;108
2026-02-18 13:12:55;182;157
2026-02-18 13:13:24;182;110
2026-02-18 13:13:34;178;133
2026-02-18 13:13:54;177;160
2026-02-18 13:14:04;182;99
2026-02-18 13:14:14;171;157
2026-02-18 13:14:34;182;175
2026-02-18 13:14:44;185;135
2026-02-18 13:15:24;177;148
2026-02-18 13:15:34;173;131
2026-02-18 13:15:54;177;143
2026-02-18 13:16:34;190;132
2026-02-18 13:16:44;177;136
2026-02-18 13:17:14;182;121
2026-02-18 13:17:24;177;136
2026-02-18 13:18:04;167;137
2026-02-18 13:18:14;182;140
2026-02-18 13:18:24;187;124
2026-02-18 13:18:44;177;126
2026-02-18 13:18:54;176;149
2026-02-18 13:19:04;187;145
2026-02-18 13:19:15;172;142
2026-02-18 13:19:24;171;117
2026-02-18 13:19:34;177;127
2026-02-18 13:19:44;177;141
2026-02-18 13:20:04;180;129
2026-02-18 13:20:14;177;141
2026-02-18 13:20:24;180;154
2026-02-18 13:20:34;182;135
2026-02-18 13:20:54;182;153
2026-02-18 13:21:14;172;144
2026-02-18 13:21:34;187;127
2026-02-18 13:21:44;185;143
2026-02-18 13:21:54;174;138
2026-02-18 13:22:14;172;126
2026-02-18 13:22:44;192;134
2026-02-18 13:22:54;182;132
2026-02-18 13:23:14;192;159
2026-02-18 13:23:24;185;136
2026-02-18 13:23:34;182;147
2026-02-18 13:23:44;184;128
2026-02-18 13:24:05;188;140
2026-02-18 13:24:14;182;115
2026-02-18 13:24:24;184;138
2026-02-18 13:24:34;185;128
2026-02-18 13:24:44;187;117
2026-02-18 13:24:54;182;136
2026-02-18 13:25:14;182;146
2026-02-18 13:25:34;172;132
2026-02-18 13:26:04;176;120
2026-02-18 13:26:25;172;132
2026-02-18 13:26:44;172;145
2026-02-18 13:27:04;168;135
2026-02-18 13:27:24;177;148
2026-02-18 13:27:45;177;131
2026-02-18 13:27:54;179;144
2026-02-18 13:28:04;177;134
2026-02-18 13:28:14;180;121
2026-02-18 13:28:25;182;146
2026-02-18 13:28:44;179;109
2026-02-18 13:28:54;182;124
2026-02-18 13:29:04;182;137
2026-02-18 13:29:24;177;151
2026-02-18 13:29:54;182;141
2026-02-18 13:30:15;191;154
2026-02-18 13:30:24;178;153
2026-02-18 13:30:44;194;117
2026-02-18 13:30:54;174;142
2026-02-18 13:31:34;167;176
2026-02-18 13:31:44;172;149
2026-02-18 13:31:54;184;154
2026-02-18 13:32:04;181;114
2026-02-18 13:32:25;182;134
2026-02-18 13:32:45;172;144
2026-02-18 13:32:55;182;110
2026-02-18 13:33:04;185;132
2026-02-18 13:33:24;175;135
2026-02-18 13:33:54;187;156
2026-02-18 13:34:04;179;143
2026-02-18 13:34:44;182;154
2026-02-18 13:34:55;177;144
2026-02-18 13:35:14;184;123
2026-02-18 13:35:35;177;165
2026-02-18 13:35:44;178;151
2026-02-18 13:35:54;173;165
2026-02-18 13:36:04;183;140
2026-02-18 13:36:15;187;165
2026-02-18 13:36:24;187;144
2026-02-18 13:36:34;187;131
2026-02-18 13:37:04;192;153
2026-02-18 13:37:24;187;136
2026-02-18 13:37:44;183;114
2026-02-18 13:37:54;192;134
2026-02-18 13:38:04;172;166
2026-02-18 13:38:15;173;124
2026-02-18 13:38:34;191;138
2026-02-18 13:38:44;184;163
2026-02-18 13:38:55;177;114
2026-02-18 13:39:05;178;153
2026-02-18 13:39:14;187;135
2026-02-18 13:39:24;176;129
2026-02-18 13:39:54;184;145
2026-02-18 13:40:15;182;132
2026-02-18 13:40:24;172;143
2026-02-18 13:40:34;177;127
2026-02-18 13:40:44;182;139
2026-02-18 13:41:04;192;142
2026-02-18 13:41:14;182;135
2026-02-18 13:41:34;183;172
2026-02-18 13:41:44;182;142
2026-02-18 13:41:54;166;155
2026-02-18 13:42:04;186;167
2026-02-18 13:42:14;186;124
2026-02-18 13:42:24;183;149
2026-02-18 13:43:04;182;136
2026-02-18 13:43:24;178;152
2026-02-18 13:43:34;188;143
2026-02-18 13:43:44;171;153
2026-02-18 13:43:54;192;142
2026-02-18 13:44:04;182;129
2026-02-18 13:44:14;177;145
2026-02-18 13:44:34;182;163
2026-02-18 13:44:44;180;116
2026-02-18 13:44:54;172;150
2026-02-18 13:45:05;182;146
2026-02-18 13:45:24;166;140
2026-02-18 13:45:34;177;149
2026-02-18 13:45:44;187;139
2026-02-18 13:45:54;177;125
2026-02-18 13:46:04;181;156
2026-02-18 13:46:14;181;142
2026-02-18 13:46:24;176;123
2026-02-18 13:46:34;185;149
2026-02-18 13:46:54;171;169
2026-02-18 13:47:04;177;138
2026-02-18 13:47:25;177;148
2026-02-18 13:47:34;181;170
2026-02-18 13:47:44;182;134
2026-02-18 13:47:54;183;156
2026-02-18 13:48:05;167;125
2026-02-18 13:48:14;173;140
2026-02-18 13:48:24;182;166
2026-02-18 13:48:34;182;151
2026-02-18 13:48:45;172;145
2026-02-18 13:48:54;177;112
2026-02-18 13:49:04;186;141
2026-02-18 13:49:14;187;154
2026-02-18 13:49:25;177;121
2026-02-18 13:49:34;168;150
2026-02-18 13:49:44;171;137
2026-02-18 13:50:05;187;172
2026-02-18 13:50:14;167;145
2026-02-18 13:50:24;180;155
2026-02-18 13:50:34;187;138
2026-02-18 13:50:54;187;166
2026-02-18 13:51:04;177;174
2026-02-18 13:51:54;166;174
2026-02-18 13:52:05;177;144
2026-02-18 13:52:24;179;169
2026-02-18 13:52:34;178;141
2026-02-18 13:52:44;182;153
2026-02-18 13:52:54;167;145
2026-02-18 13:53:04;177;133
2026-02-18 13:53:14;179;158
2026-02-18 13:53:25;177;148
2026-02-18 13:53:54;187;141
2026-02-18 13:54:14;176;155
2026-02-18 13:54:54;167;136
2026-02-18 13:55:04;180;153
2026-02-18 13:55:25;177;138
2026-02-18 13:55:34;183;169
2026-02-18 13:55:45;177;148
2026-02-18 13:56:04;167;147
2026-02-18 13:56:25;177;144
2026-02-18 13:56:54;182;158
2026-02-18 13:57:05;172;153
2026-02-18 13:57:24;183;151
2026-02-18 13:57:35;172;159
2026-02-18 13:57:45;173;146
2026-02-18 13:58:05;177;157
2026-02-18 13:58:15;165;146
2026-02-18 13:58:44;187;147
2026-02-18 13:58:55;167;149
2026-02-18 13:59:04;171;167
2026-02-18 13:59:15;193;138
2026-02-18 13:59:24;182;164
2026-02-18 13:59:34;177;154
2026-02-18 14:00:04;179;141
2026-02-18 14:00:15;183;154
2026-02-18 14:00:25;172;135
2026-02-18 14:00:35;172;169
2026-02-18 14:00:45;170;139
2026-02-18 14:00:54;182;140
2026-02-18 14:01:05;182;162
2026-02-18 14:01:15;172;135
2026-02-18 14:01:24;99;149
2026-02-18 14:01:35;75;150
2026-02-18 14:01:45;70;137
2026-02-18 14:02:04;3;162
2026-02-18 14:02:15;3;140
2026-02-18 14:02:25;70;155
2026-02-18 14:02:44;65;145
2026-02-18 14:02:55;3;153
2026-02-18 14:03:05;3;171
2026-02-18 14:03:15;3;144
2026-02-18 14:03:55;3;157
2026-02-18 14:04:25;3;167
2026-02-18 14:04:35;3;146
2026-02-18 14:04:45;3;162
2026-02-18 14:04:55;3;148
2026-02-18 14:05:35;65;179
2026-02-18 14:05:45;3;207
2026-02-18 14:05:55;3;219
2026-02-18 14:06:06;3;202
2026-02-18 14:06:25;3;188
2026-02-18 14:06:35;3;200
2026-02-18 14:06:45;3;187
2026-02-18 14:07:15;3;170
2026-02-18 14:07:25;3;184
2026-02-18 14:08:05;3;205
2026-02-18 14:08:15;3;185
2026-02-18 14:08:45;3;205
2026-02-18 14:08:55;3;192
2026-02-18 14:09:05;3;202
2026-02-18 14:09:15;3;179
2026-02-18 14:09:25;3;199
2026-02-18 14:09:45;3;170
2026-02-18 14:09:55;3;216
2026-02-18 14:10:05;3;197
2026-02-18 14:10:15;3;178
2026-02-18 14:10:45;3;192
2026-02-18 14:10:55;3;179
2026-02-18 14:11:05;3;197
2026-02-18 14:11:25;3;184
2026-02-18 14:12:25;3;168
2026-02-18 14:12:35;3;185
2026-02-18 14:12:55;3;195
2026-02-18 14:13:05;3;185
2026-02-18 14:14:05;3;175
2026-02-18 14:14:15;3;190
2026-02-18 14:14:45;3;201
2026-02-18 14:14:55;3;185
2026-02-18 14:15:25;3;198
2026-02-18 14:15:45;3;187
2026-02-18 14:16:25;3;171
2026-02-18 14:17:05;3;197
2026-02-18 14:17:15;3;185
2026-02-18 14:17:46;64;188
2026-02-18 14:17:55;65;164
2026-02-18 14:18:05;85;185
2026-02-18 14:18:15;119;182
2026-02-18 14:18:25;99;192
2026-02-18 14:18:35;109;198
2026-02-18 14:18:45;118;186
2026-02-18 14:18:55;134;179
2026-02-18 14:19:05;123;195
2026-02-18 14:19:15;104;175
2026-02-18 14:19:25;109;192
2026-02-18 14:19:45;104;170
2026-02-18 14:19:55;118;184
2026-02-18 14:20:05;128;198
2026-02-18 14:20:16;133;183
2026-02-18 14:20:25;144;186
2026-02-18 14:20:35;142;167
2026-02-18 14:20:45;148;180
2026-02-18 14:20:55;127;155
2026-02-18 14:21:05;158;187
2026-02-18 14:21:16;172;166
2026-02-18 14:21:35;176;187
2026-02-18 14:21:55;167;163
2026-02-18 14:22:05;177;184
2026-02-18 14:22:15;162;185
2026-02-18 14:22:25;182;192
2026-02-18 14:22:35;180;181
2026-02-18 14:22:45;173;157
2026-02-18 14:22:55;177;190
2026-02-18 14:23:15;172;180
2026-02-18 14:23:25;182;185
2026-02-18 14:23:55;182;165
2026-02-18 14:24:15;182;187
2026-02-18 14:24:25;172;166
2026-02-18 14:24:45;186;170
2026-02-18 14:24:55;181;188
2026-02-18 14:25:05;182;172
2026-02-18 14:25:25;193;172
2026-02-18 14:25:35;163;188
2026-02-18 14:25:45;176;166
2026-02-18 14:26:05;187;176
2026-02-18 14:26:15;187;193
2026-02-18 14:26:25;177;185
2026-02-18 14:26:35;188;190
2026-02-18 14:26:45;181;178
2026-02-18 14:26:55;174;197
2026-02-18 14:27:15;182;181
2026-02-18 14:27:25;167;187
2026-02-18 14:27:35;177;161
2026-02-18 14:27:45;176;193
2026-02-18 14:27:55;177;167
2026-02-18 14:28:07;187;177
2026-02-18 14:28:15;175;187
2026-02-18 14:28:25;165;175
2026-02-18 14:28:35;181;168
2026-02-18 14:28:46;182;186
2026-02-18 14:28:55;172;166
2026-02-18 14:29:25;182;161
2026-02-18 14:29:36;184;174
2026-02-18 14:29:55;171;168
2026-02-18 14:30:15;177;191
2026-02-18 14:30:25;172;170
2026-02-18 14:30:45;173;192
2026-02-18 14:30:55;167;171
2026-02-18 14:31:05;180;162
2026-02-18 14:32:05;192;154
2026-02-18 14:32:15;202;181
2026-02-18 14:32:35;189;182
2026-02-18 14:32:45;192;168
2026-02-18 14:32:55;207;187
2026-02-18 14:33:05;192;183
2026-02-18 14:33:15;197;199
2026-02-18 14:33:26;110;161
2026-02-18 14:33:35;74;164
2026-02-18 14:33:45;70;194
2026-02-18 14:33:55;70;183
2026-02-18 14:34:05;3;193
2026-02-18 14:34:25;3;182
2026-02-18 14:34:35;65;170
2026-02-18 14:34:46;65;193
2026-02-18 14:34:55;65;157
2026-02-18 14:35:05;3;186
2026-02-18 14:35:35;3;208
2026-02-18 14:35:45;3;219
2026-02-18 14:35:55;3;197
2026-02-18 14:36:15;3;212
2026-02-18 14:36:35;3;172
2026-02-18 14:36:46;3;98
2026-02-18 14:36:55;3;81
2026-02-18 14:37:05;3;186
2026-02-18 14:37:15;3;91
2026-02-18 14:37:26;3;120
2026-02-18 14:37:35;3;140
2026-02-18 14:37:46;3;128
2026-02-18 14:38:05;2;150
2026-02-18 14:38:15;3;201
2026-02-18 14:38:45;3;181
2026-02-18 14:39:36;3;198
2026-02-18 14:39:45;3;183
2026-02-18 14:40:25;3;205
2026-02-18 14:40:55;3;186
2026-02-18 14:41:15;3;169
2026-02-18 14:41:25;3;207
2026-02-18 14:41:35;3;192
2026-02-18 14:42:05;3;170
2026-02-18 14:42:15;3;195
2026-02-18 14:42:25;3;218
2026-02-18 14:42:35;3;207
2026-02-18 14:43:15;3;193
2026-02-18 14:43:25;3;160
2026-02-18 14:43:35;3;218
2026-02-18 14:43:45;3;207
2026-02-18 14:43:55;3;197
2026-02-18 14:44:05;3;217
2026-02-18 14:44:35;3;207
2026-02-18 14:44:45;3;218
2026-02-18 14:45:05;3;207
2026-02-18 14:45:26;3;197
2026-02-18 14:45:55;3;210
2026-02-18 14:46:15;3;191
2026-02-18 14:46:25;3;222
2026-02-18 14:46:35;3;208
2026-02-18 14:47:05;3;225
2026-02-18 14:47:15;3;205
2026-02-18 14:47:55;3;220
2026-02-18 14:48:05;3;206
2026-02-18 14:48:25;3;228
2026-02-18 14:48:35;3;239
2026-02-18 14:48:45;3;263
2026-02-18 14:48:55;3;166
2026-02-18 14:49:05;3;82
2026-02-18 14:49:15;3;142
2026-02-18 14:49:26;3;102
2026-02-18 14:49:45;3;115
2026-02-18 14:49:55;3;157
2026-02-18 14:50:15;3;199
2026-02-18 14:50:25;3;215
2026-02-18 14:50:35;3;197
2026-02-18 14:50:45;3;207
2026-02-18 14:50:55;3;184
2026-02-18 14:51:05;3;199
2026-02-18 14:51:15;3;181
2026-02-18 14:51:25;3;192
2026-02-18 14:51:35;3;211
2026-02-18 14:51:46;3;190
2026-02-18 14:53:25;3;200
2026-02-18 14:53:35;3;187
2026-02-18 14:54:05;3;206
2026-02-18 14:54:15;3;192
2026-02-18 14:54:45;3;217
2026-02-18 14:54:56;3;180
2026-02-18 14:55:15;3;146
2026-02-18 14:55:25;3;206
2026-02-18 14:55:45;3;183
2026-02-18 14:55:55;3;198
2026-02-18 14:56:05;3;179
2026-02-18 14:56:26;3;166
2026-02-18 14:56:35;3;199
2026-02-18 14:57:06;3;175
2026-02-18 14:57:15;3;202
2026-02-18 14:57:26;3;177
2026-02-18 14:57:36;3;191
2026-02-18 14:57:46;3;161
2026-02-18 14:57:56;3;179
2026-02-18 14:58:06;3;193
2026-02-18 14:58:16;3;179
2026-02-18 14:58:56;3;169
2026-02-18 14:59:06;3;189
2026-02-18 14:59:36;3;172
2026-02-18 14:59:46;3;194
2026-02-18 14:59:56;3;177
2026-02-18 15:00:26;3;204
2026-02-18 15:00:36;3;193
2026-02-18 15:00:46;3;164
2026-02-18 15:00:56;3;201
2026-02-18 15:01:06;3;187
2026-02-18 15:01:16;3;167
2026-02-18 15:01:36;3;181
2026-02-18 15:01:46;66;203
2026-02-18 15:01:56;66;190
2026-02-18 15:02:06;104;188
2026-02-18 15:02:16;169;183
2026-02-18 15:02:26;173;200
2026-02-18 15:02:36;158;197
2026-02-18 15:02:46;148;196
2026-02-18 15:02:56;134;180
2026-02-18 15:03:06;104;189
2026-02-18 15:03:16;99;211
2026-02-18 15:03:26;109;193
2026-02-18 15:03:36;118;183
2026-02-18 15:03:46;128;187
2026-02-18 15:03:56;130;162
2026-02-18 15:04:06;148;157
2026-02-18 15:04:16;138;141
2026-02-18 15:04:26;148;154
2026-02-18 15:04:36;128;185
2026-02-18 15:04:46;153;150
2026-02-18 15:04:56;169;161
2026-02-18 15:05:27;182;163
2026-02-18 15:05:36;177;175
2026-02-18 15:05:46;194;192
2026-02-18 15:05:57;172;199
2026-02-18 15:06:06;183;170
2026-02-18 15:06:36;192;155
2026-02-18 15:06:56;177;180
2026-02-18 15:07:16;194;181
2026-02-18 15:07:26;192;153
2026-02-18 15:07:36;204;175
2026-02-18 15:07:46;187;158
2026-02-18 15:07:56;189;146
2026-02-18 15:08:06;197;191
2026-02-18 15:08:16;209;175
2026-02-18 15:08:26;199;193
2026-02-18 15:08:36;197;183
2026-02-18 15:09:07;207;158
2026-02-18 15:09:17;216;188
2026-02-18 15:09:26;213;163
2026-02-18 15:09:47;257;169
2026-02-18 15:09:56;301;171
2026-02-18 15:10:17;301;160
2026-02-18 15:10:27;291;164
2026-02-18 15:10:36;262;204
2026-02-18 15:10:46;223;176
2026-02-18 15:10:57;203;182
2026-02-18 15:11:06;169;171
2026-02-18 15:11:16;138;175
2026-02-18 15:11:26;138;155
2026-02-18 15:11:37;153;180
2026-02-18 15:11:47;157;163
2026-02-18 15:12:06;159;192
2026-02-18 15:12:17;172;202
2026-02-18 15:12:27;186;164
2026-02-18 15:12:36;193;192
2026-02-18 15:12:46;205;170
2026-02-18 15:12:57;217;179
2026-02-18 15:13:06;227;192
2026-02-18 15:13:17;286;185
2026-02-18 15:13:26;291;162
2026-02-18 15:13:36;279;173
2026-02-18 15:13:46;261;184
2026-02-18 15:13:56;167;174
2026-02-18 15:14:06;126;176
2026-02-18 15:14:17;105;185
2026-02-18 15:14:27;101;169
2026-02-18 15:14:36;119;174
2026-02-18 15:14:46;143;202
2026-02-18 15:14:57;157;176
2026-02-18 15:15:07;157;201
2026-02-18 15:15:17;148;175
2026-02-18 15:15:37;171;169
2026-02-18 15:15:47;182;173
2026-02-18 15:15:56;187;184
2026-02-18 15:16:06;206;163
2026-02-18 15:16:17;181;174
2026-02-18 15:16:27;207;180
2026-02-18 15:16:36;231;184
2026-02-18 15:16:47;261;173
2026-02-18 15:16:56;181;166
2026-02-18 15:17:06;114;169
2026-02-18 15:17:17;99;183
2026-02-18 15:17:37;134;169
2026-02-18 15:17:47;123;183
2026-02-18 15:17:57;138;191
2026-02-18 15:18:17;148;188
2026-02-18 15:18:27;154;210
2026-02-18 15:18:47;148;191
2026-02-18 15:18:57;143;179
2026-02-18 15:19:07;148;207
2026-02-18 15:19:27;143;183
2026-02-18 15:19:37;143;193
2026-02-18 15:19:47;173;189
2026-02-18 15:19:57;163;175
2026-02-18 15:20:07;143;194
2026-02-18 15:20:17;112;175
2026-02-18 15:20:27;104;185
2026-02-18 15:20:37;117;182
2026-02-18 15:20:47;119;205
2026-02-18 15:20:57;118;179
2026-02-18 15:21:17;129;186
2026-02-18 15:21:27;129;174
2026-02-18 15:21:47;148;173
2026-02-18 15:22:07;141;201
2026-02-18 15:22:17;161;196
2026-02-18 15:22:27;167;176
2026-02-18 15:22:37;187;196
2026-02-18 15:22:47;158;187
2026-02-18 15:22:57;176;186
2026-02-18 15:23:07;187;185
2026-02-18 15:23:17;182;175
2026-02-18 15:23:27;171;203
2026-02-18 15:23:37;169;181
2026-02-18 15:23:47;213;173
2026-02-18 15:23:57;192;210
2026-02-18 15:24:07;196;180
2026-02-18 15:24:17;182;191
2026-02-18 15:24:37;197;199
2026-02-18 15:24:47;187;199
2026-02-18 15:24:57;192;188
2026-02-18 15:25:27;179;184
2026-02-18 15:25:47;182;195
2026-02-18 15:25:57;182;183
2026-02-18 15:26:17;185;171
2026-02-18 15:26:27;189;193
2026-02-18 15:26:37;177;202
2026-02-18 15:26:47;185;160
2026-02-18 15:26:57;178;182
2026-02-18 15:27:07;168;151
2026-02-18 15:27:17;177;179
2026-02-18 15:27:27;178;166
2026-02-18 15:27:57;177;183
2026-02-18 15:28:17;138;188
2026-02-18 15:28:27;76;191
2026-02-18 15:28:47;65;179
2026-02-18 15:28:57;65;165
2026-02-18 15:29:07;66;175
2026-02-18 15:29:27;3;180
2026-02-18 15:29:47;66;166
2026-02-18 15:29:57;65;183
2026-02-18 15:30:17;3;187
2026-02-18 15:30:47;3;165
2026-02-18 15:31:07;3;201
2026-02-18 15:31:27;3;184
2026-02-18 15:32:47;3;162
2026-02-18 15:32:57;3;189
2026-02-18 15:33:47;3;179
2026-02-18 15:34:17;3;165
2026-02-18 15:34:27;3;190
2026-02-18 15:34:37;3;214
2026-02-18 15:34:47;3;201
2026-02-18 15:34:57;3;176
2026-02-18 15:35:57;3;189
2026-02-18 15:36:17;3;204
2026-02-18 15:36:57;3;191
2026-02-18 15:37:08;3;158
2026-02-18 15:37:17;3;172
2026-02-18 15:37:27;3;189
2026-02-18 15:37:58;3;179
2026-02-18 15:38:07;3;213
2026-02-18 15:38:17;3;178
2026-02-18 15:39:47;3;188
2026-02-18 15:39:57;3;218
2026-02-18 15:40:07;3;192
2026-02-18 15:40:17;3;179
2026-02-18 15:40:37;3;198
2026-02-18 15:40:57;3;181
2026-02-18 15:41:17;3;207
2026-02-18 15:41:37;3;173
2026-02-18 15:41:47;3;188
2026-02-18 15:41:57;3;207
2026-02-18 15:42:18;3;196
2026-02-18 15:42:27;3;180
2026-02-18 15:42:37;3;200
2026-02-18 15:42:47;3;189
2026-02-18 15:43:17;3;226
2026-02-18 15:43:27;3;189
2026-02-18 15:44:07;3;165
2026-02-18 15:44:18;3;198
2026-02-18 15:44:37;3;214
2026-02-18 15:44:47;3;185
2026-02-18 15:45:07;3;218
2026-02-18 15:45:27;3;187
2026-02-18 15:45:38;3;205
2026-02-18 15:45:57;3;215
2026-02-18 15:46:07;3;199
2026-02-18 15:46:27;3;178
2026-02-18 15:46:58;65;186
2026-02-18 15:47:07;65;200
2026-02-18 15:47:17;77;209
2026-02-18 15:47:28;99;206
2026-02-18 15:47:37;108;183
2026-02-18 15:48:08;121;216
2026-02-18 15:48:17;109;200
2026-02-18 15:48:27;90;214
2026-02-18 15:48:37;99;198
2026-02-18 15:48:57;119;205
2026-02-18 15:49:07;129;177
2026-02-18 15:49:17;144;189
2026-02-18 15:49:28;125;204
2026-02-18 15:49:38;128;194
2026-02-18 15:49:48;150;186
2026-02-18 15:49:57;171;166
2026-02-18 15:50:08;181;175
2026-02-18 15:50:18;199;196
2026-02-18 15:50:37;212;190
2026-02-18 15:50:58;217;204
2026-02-18 15:51:07;236;195
2026-02-18 15:51:17;311;205
2026-02-18 15:51:28;249;198
2026-02-18 15:51:38;231;219
2026-02-18 15:51:48;177;194
2026-02-18 15:51:57;129;186
2026-02-18 15:52:08;150;206
2026-02-18 15:52:17;150;180
2026-02-18 15:52:37;153;200
2026-02-18 15:52:48;192;195
2026-02-18 15:53:08;217;193
2026-02-18 15:53:17;226;172
2026-02-18 15:53:28;248;211
2026-02-18 15:53:38;256;174
2026-02-18 15:53:47;272;211
2026-02-18 15:53:57;255;212
2026-02-18 15:54:08;224;183
2026-02-18 15:54:17;218;194
2026-02-18 15:54:27;242;170
2026-02-18 15:54:37;244;195
2026-02-18 15:54:48;208;184
2026-02-18 15:54:58;183;180
2026-02-18 15:55:07;182;197
2026-02-18 15:55:17;148;179
2026-02-18 15:55:28;164;188
2026-02-18 15:55:47;153;176
2026-02-18 15:55:57;152;200
2026-02-18 15:56:08;165;220
2026-02-18 15:56:18;162;189
2026-02-18 15:56:27;181;210
2026-02-18 15:56:38;166;214
2026-02-18 15:56:48;171;204
2026-02-18 15:57:18;172;188
2026-02-18 15:57:28;172;207
2026-02-18 15:57:38;185;207
2026-02-18 15:57:47;175;194
2026-02-18 15:58:17;187;211
2026-02-18 15:58:27;202;190
2026-02-18 15:58:38;202;209
2026-02-18 15:58:48;184;186
2026-02-18 15:58:58;188;164
2026-02-18 15:59:07;192;180
2026-02-18 15:59:17;182;192
2026-02-18 15:59:28;171;168
2026-02-18 15:59:38;187;185
2026-02-18 15:59:47;177;169
2026-02-18 15:59:58;168;195
2026-02-18 16:00:08;172;180
2026-02-18 16:00:18;169;220
2026-02-18 16:00:28;167;188
2026-02-18 16:00:38;177;213
2026-02-18 16:00:48;169;163
2026-02-18 16:00:58;178;186
2026-02-18 16:01:08;158;188
2026-02-18 16:01:38;167;172
2026-02-18 16:01:48;177;191
2026-02-18 16:01:58;173;169
2026-02-18 16:02:08;163;191
2026-02-18 16:02:18;153;170
2026-02-18 16:02:28;171;162
2026-02-18 16:02:38;182;185
2026-02-18 16:02:48;172;189
2026-02-18 16:02:58;164;179
2026-02-18 16:03:08;89;181
2026-02-18 16:03:18;70;190
2026-02-18 16:03:28;69;208
2026-02-18 16:03:38;65;196
2026-02-18 16:03:48;3;183
2026-02-18 16:03:58;3;164
2026-02-18 16:04:08;65;186
2026-02-18 16:04:28;3;181
2026-02-18 16:04:58;3;165
2026-02-18 16:05:08;3;200
2026-02-18 16:05:28;3;144
2026-02-18 16:05:38;3;199
2026-02-18 16:05:48;3;172
